Predicted_Return,Sentiment,Volatility,Max_Drawdown,Beta,Forecast_Signal,Sentiment_Signal,Risk_Signal,Composite_Score,Recommendation,Date,Actual_Return,Ticker,Strategy_Return,Strategy_Equity,BuyHold_Equity
0.0027988185,0.0,0.22747989235581184,-0.16606668020066495,0.9445840801775363,0.24717105585745824,0.0,0.30592873168934986,0.06239978159085915,HOLD,2024-09-26,0.0011865784760101,AAPL,0.0,1.0024720532503009,1.0273767742592732
0.004995653,0.0,0.22722999202737945,-0.16606668020066495,0.9431041003244731,0.32268327964497856,0.0,0.30534595943567955,0.10027244793535336,HOLD,2024-09-27,0.0228720802993664,AAPL,0.0,1.0024720532503009,1.0508750183378355
0.0048694424,0.0,0.22773887566592577,-0.16606668020066495,0.9412920419025343,0.31834501789992786,0.0,0.3054695783362687,0.09807859328271018,HOLD,2024-09-30,-0.0291415718144869,AAPL,0.0,1.0024720532503009,1.020250868522893
0.003916365,0.0,0.23537898430203713,-0.16606668020066495,0.9720850687558827,0.2855847012189816,0.0,0.3201023299963338,0.07877188461022404,HOLD,2024-10-01,0.0025197397753966,AAPL,0.0,1.0024720532503009,1.022821635217193
0.0047044265,0.0,0.23530728183631922,-0.16606668020066495,0.9717873965464829,0.31267289395554365,0.0,0.31996308948073876,0.09234382908162407,HOLD,2024-10-02,-0.0048947144167568,AAPL,0.0,1.0024720532503009,1.0178152154135247
0.0057437485,0.0,0.23220562221058882,-0.16606668020066495,0.9578517058362279,0.3483977132131133,0.0,0.31370657956326453,0.11145754069390375,HOLD,2024-10-03,0.0050074259466115,AAPL,0.0,1.0024720532503009,1.0229118497320424
0.006948534,0.0,0.22751843704123956,-0.16606668020066495,0.9328317588791218,0.3898100418577881,0.0,0.30337934017643564,0.13422915289360693,HOLD,2024-10-04,-0.0225309458584855,AAPL,0.0,1.0024720532503009,0.9998646782277265
0.007470594,0.0,0.23051004650525406,-0.16606668020066495,0.9464314814615781,0.4077549127848026,0.0,0.30944877612129384,0.14198770116814252,HOLD,2024-10-07,0.0184041002355055,AAPL,0.0,1.0024720532503009,1.018266287987771
0.008189144,0.0,0.23106604530516767,-0.16606668020066495,0.9553354789309436,0.4324537730778848,0.0,0.3119815050557552,0.15383058552779136,HOLD,2024-10-08,0.0166985419861098,AAPL,0.0,1.0024720532503009,1.0352698503507751
0.009836056,0.0,0.23370224250655866,-0.16606668020066495,0.9697513414333396,0.48906340275292504,0.0,0.3178655959624094,0.18095858218398064,HOLD,2024-10-09,-0.0021783254705282,AAPL,0.0,1.0024720532503009,1.0330146956668862
0.011084707,0.0,0.22785024578570268,-0.16606668020066495,0.9435519879733596,0.5319835288454966,0.0,0.30608185328142434,0.20477539376646342,BUY,2024-10-10,-0.0065053084329855,AAPL,-0.0065053084329855,0.9959506633484594,1.0262946164557665
0.012514007,0.0,0.22419960990384508,-0.16606668020066495,0.9158394660626917,0.581113138499525,0.0,0.2962263627172864,0.23131129670630518,BUY,2024-10-11,0.0164797417757487,AAPL,0.0164797417757487,1.0123636731018277,1.0432076867207987
0.014232725,0.0,0.2266190456106783,-0.16606668020066495,0.93644002654098,0.6401909699172488,0.0,0.30325022585864286,0.2594454397868958,BUY,2024-10-14,0.0110246811539491,AAPL,0.0110246811539491,1.0235246598096162,1.0547087188442443
0.012592686,0.0,0.22756478941705482,-0.16606668020066495,0.9294572387889036,0.5838175872212554,0.0,0.30268356718652234,0.23137208017332325,BUY,2024-10-15,-0.0088519518035252,AAPL,-0.0088519518035252,1.0144644688512618,1.0453724880982773
0.012528327,0.0,0.22827792553825843,-0.16606668020066495,0.9236552453003106,0.5816053626723687,0.0,0.3021380603294068,0.230375069270303,BUY,2024-10-16,0.001596397219316,AAPL,0.001596397219316,1.016083957108431,1.0470413178314268
0.013561654,0.0,0.21992040262257537,-0.16606668020066495,0.8916897425646294,0.6171241146173547,0.0,0.2865099716886414,0.25126006297094905,BUY,2024-10-17,0.0122764708938938,AAPL,0.0122764708938938,1.0285578822336252,1.0598952900944887
0.014563621,0.0,0.22073890328655324,-0.16606668020066495,0.895475506621502,0.6515649231223697,0.0,0.2881848583807005,0.2681454898850447,BUY,2024-10-18,0.0062979618868219,AAPL,0.0062979618868219,1.035035700574323,1.0665704702355259
0.010919221,0.0,0.2209620139445031,-0.16606668020066495,0.905470596142922,0.5262952460614718,0.0,0.290615953622018,0.20502443230633233,BUY,2024-10-21,-0.0026217054228259,AAPL,-0.0026217054228259,1.0323221418653088,1.0637742366498835
0.010740084,0.0,0.22112138122122385,-0.16606668020066495,0.906267753688426,0.5201377347730132,0.0,0.29095529243137397,0.2018778089002318,BUY,2024-10-22,-0.0216231347312113,AAPL,-0.0216231347312113,1.0100001011057427,1.0407721030072117
0.0117100235,0.0,0.226082571435071,-0.16606668020066495,0.9391555366641179,0.5534776557294421,0.0,0.30329728836757164,0.2160793701912067,BUY,2024-10-23,-0.0008231968415272,AAPL,-0.0008231968415272,1.0091686722125703,1.0399153426992664
0.013712659,0.0,0.22422001599056035,-0.16606668020066495,0.9379264835113634,0.6223146391439107,0.0,0.3011130116605699,0.2509347172398414,BUY,2024-10-24,0.0036430412187105,AAPL,0.0036430412187105,1.012845115282072,1.0437037971566894
0.012933747,0.0,0.2213001562301264,-0.16606668020066495,0.9256965527620896,0.5955409439680635,0.0,0.29541904856635604,0.23868666227076052,BUY,2024-10-25,0.0085994736392074,AAPL,0.0085994736392074,1.0215550501515402,1.052679100447479
0.015374625,0.0,0.22152164895158985,-0.16606668020066495,1.0279132755166842,0.679441722917973,0.0,0.3181645505532647,0.2760879513483335,BUY,2024-10-28,0.0011568829989752,AAPL,0.0011568829989752,1.0227368698215777,1.0538969270021632
0.014091708,0.0,0.19628115968959386,-0.16606668020066495,0.8810968852574326,0.635343764876612,0.0,0.2598903162774496,0.2656938191828161,BUY,2024-10-29,-0.015278046835276,AAPL,-0.015278046835276,1.0071114480242802,1.0377954403918708
0.01442816,0.0,0.1980065168655438,-0.16606668020066495,0.9433737658245299,0.646908695561085,0.0,0.27538224068029654,0.26837789964448316,BUY,2024-10-30,-0.0182094178338443,AAPL,-0.0182094178338443,0.988772534861958,1.0188977895917166
0.013857288,0.0,0.20092720271774264,-0.16606668020066495,0.9935983296443672,0.6272860001700442,0.0,0.2894471231178949,0.2557535754614431,BUY,2024-10-31,-0.0132796255548389,AAPL,-0.0132796255548389,0.9756420058400824,1.0053672084672856
0.017312696,0.0,0.2005480402916952,-0.16606668020066495,1.017167633132776,0.7460594180916893,0.0,0.29424981192598343,0.31417974666064796,BUY,2024-11-01,-0.004037497308013,AAPL,-0.004037497308013,0.9717028538679188,1.0013080410695343
0.017024903,0.0,0.19896499340713275,-0.16606668020066495,1.0084984512255348,0.7361670527721889,0.0,0.29071366047190617,0.3099407942917132,BUY,2024-11-04,0.0064861281977126,AAPL,0.0064861281977126,0.9780054431481894,1.0078026533893119
0.017305475,0.0,0.1988782297922171,-0.16606668020066495,0.9954316612859528,0.7458112092402851,0.0,0.28774595945833714,0.31535641272847514,BUY,2024-11-05,-0.0032669227514342,AAPL,-0.0032669227514342,0.974810374914942,1.0045102399719985
0.01826348,0.0,0.1959527910716878,-0.16606668020066495,0.8248135739265936,0.7787409032839481,0.0,0.24715396671955536,0.33993965829806294,BUY,2024-11-06,0.021372093619308,AAPL,0.021372093619308,0.995644113508697,1.0259787268622336
0.018830637,0.0,0.20068326483836454,-0.16606668020066495,0.8488340668100551,0.7982359022502601,0.0,0.25730550335623126,0.3476568504538838,BUY,2024-11-07,-0.0011882075591024,AAPL,-0.0011882075591024,0.9944610816468501,1.0247596511834975
0.01739352,0.0,0.1988619301400936,-0.16606668020066495,0.844045571269055,0.7488375973197567,0.0,0.25437944394486434,0.3235429098709055,BUY,2024-11-08,-0.0120286015596923,AAPL,-0.0120286015596923,0.9824991055290995,1.012433225644962
0.014620686,0.0,0.2000787284879025,-0.16606668020066495,0.8442642023192126,0.6535264295765131,0.0,0.25567770144954016,0.2756276744983485,BUY,2024-11-11,0.0,AAPL,0.0,0.9824991055290995,1.012433225644962
0.012762481,0.0,0.20007387095588844,-0.16606668020066495,0.8583118336747841,0.589653984108687,0.0,0.25876734983056415,0.24307352208823066,BUY,2024-11-12,0.0039691521065285,AAPL,0.0039691521065285,0.9863987939234727,1.0164517271152502
0.009329293,0.0,0.20016203497442372,-0.16606668020066495,0.861712386842358,0.4716443386116642,0.0,0.25960705500953907,0.1839007583039243,HOLD,2024-11-13,0.013770510874832,AAPL,0.0,0.9863987939234727,1.0304487866772325
0.009699948,0.0,0.20213865708267842,-0.16606668020066495,0.8271188131313058,0.4843849357335517,0.0,0.2540169335331036,0.19138908116015513,HOLD,2024-11-14,-0.0141091563343414,AAPL,0.0,0.9863987939234727,1.015910023651471
0.007449113,0.0,0.20353878805228764,-0.16606668020066495,0.8359021735235481,0.4070165421523406,0.0,0.257390316972981,0.1520302076815741,HOLD,2024-11-15,0.0134222370194658,AAPL,0.0,0.9863987939234727,1.0295458087793723
0.007465165,0.0,0.2043064977721325,-0.16606668020066495,0.8411493440912738,0.40756830070139727,0.0,0.25933496511405596,0.15191715732788744,HOLD,2024-11-18,0.0011400757731807,AAPL,0.0,0.9863987939234727,1.0307195690133415
0.0016409253,0.0,0.204297978240682,-0.16606668020066495,0.8447312918364192,0.20737056545162735,0.0,0.26011530168844244,0.051662222388125185,HOLD,2024-11-19,0.0031540917956716,AAPL,0.0,0.9863987939234727,1.0339705531496046
0.003741499,0.0,0.20425777210210244,-0.16606668020066495,0.8433176251433766,0.27957399785246584,0.0,0.2597625700760494,0.08783448491102303,HOLD,2024-11-20,-0.002096027032104,AAPL,0.0,0.9863987939234727,1.0318033229198036
0.0034768954,0.0,0.20380594560188892,-0.16606668020066495,0.8342210716701032,0.27047872633420456,0.0,0.2572944445935428,0.08378047424839372,HOLD,2024-11-21,0.0059075675121988,AAPL,0.0,0.9863987939234727,1.0378987707092635
0.005857559,0.0,0.2019708174944848,-0.16606668020066495,0.8412559641628548,0.35230974388514147,0.0,0.25695886097406195,0.12476309974775834,HOLD,2024-11-22,0.0130508217214999,AAPL,0.0,0.9863987939234727,1.051444202530754
0.005082058,0.0,0.20355649885939286,-0.16606668020066495,0.8751233560329116,0.32565329568230883,0.0,0.26604878714803504,0.1096168904115474,HOLD,2024-11-25,0.0094044027837931,AAPL,0.0,0.9863987939234727,1.0613324073160375
0.011231234,0.0,0.19605602492963883,-0.16606668020066495,0.8233202515629884,0.5370201301984496,0.0,0.24693105225513678,0.21912385464819745,BUY,2024-11-26,-0.0005530961878666,AAPL,-0.0005530961878666,0.9858532205108375,1.0607453884074918
0.011037596,0.0,0.19506215081904515,-0.16606668020066495,0.8120683129210308,0.5303641731885937,0.0,0.24343122395428768,0.21649584180343934,BUY,2024-11-27,0.0102158622140213,AAPL,0.0102158622140213,0.9959245611748254,1.0715818171396212
0.009994527,0.0,0.19559573703385613,-0.16606668020066495,0.8327921327554494,0.4945105575640101,0.0,0.24854478815280392,0.19754632115144424,HOLD,2024-11-29,0.0095225889494992,AAPL,0.0,0.9959245611748254,1.0817860503099992
0.010219581,0.0,0.19557336488237315,-0.16606668020066495,0.8849387921535626,0.5022463829128365,0.0,0.260009511112509,0.19912128923391648,HOLD,2024-12-02,0.0127717980327086,AAPL,0.0,0.9959245611748254,1.09560240325916
0.011976678,0.0,0.19692773671188984,-0.16606668020066495,0.9139733453116294,0.5626434232362567,0.0,0.2677971426978579,0.22776228307855678,BUY,2024-12-03,0.0014835564157449,AAPL,0.0014835564157449,0.9974020714471543,1.0972277912336208
0.013550213,0.0,0.1966206587945662,-0.16606668020066495,0.9152485060601298,0.616730850877026,0.0,0.26776257510309814,0.25481291041789333,BUY,2024-12-04,0.000123520348918,AAPL,0.000123520348918,0.9975252708990311,1.0973633211932365
0.014063313,0.0,0.19557084706725572,-0.16606668020066495,0.907459178776737,0.6343677379640491,0.0,0.2649680784332717,0.2641902532953702,BUY,2024-12-05,-0.0008229246195863,AAPL,-0.0008229246195863,0.9967043827949488,1.0964602738995957
0.011454044,0.0,0.1956199404722971,-0.16606668020066495,0.9210331465391625,0.5446788220944925,0.0,0.2680088077686912,0.218737649493508,BUY,2024-12-06,0.0161012272074227,AAPL,0.0161012272074227,1.0127525465209644,1.114114629893566
0.0087143155,0.0,0.1977885500468564,-0.16606668020066495,0.8715887703527927,0.45050559620558395,0.0,0.25934435284270996,0.17338392753424997,HOLD,2024-12-09,0.004133669430149,AAPL,0.0,1.0127525465209644,1.1187200114808389
0.005518555,0.0,0.1879616629691511,-0.16606668020066495,0.8633559953175193,0.3406570928033852,0.0,0.24743492151045132,0.12084156209960233,HOLD,2024-12-10,-0.0051660379266248,AAPL,0.0,1.0127525465209644,1.1129406614722548
0.0019310146,0.0,0.18859224458692403,-0.16606668020066495,0.8296796636178247,0.2173418619420846,0.0,0.24066399233918567,0.060538132503205166,HOLD,2024-12-11,0.0059636788184553,AAPL,0.0,1.0127525465209644,1.1195778821212745
-0.0012104706,0.0,0.1858909039510518,-0.16606668020066495,0.8361330504012521,0.10935897408795481,0.0,0.23931039032573687,0.006817408978830028,HOLD,2024-12-12,0.0006857276600644,AAPL,0.0,1.0127525465209644,1.1203456076426415
-0.0044171284,0.0,0.170955845879514,-0.16606668020066495,0.6972957194638122,-0.0008641043476749211,0.0,0.19338133343706648,-0.03910831886125076,HOLD,2024-12-13,0.0117276139117916,AAPL,0.0,1.0127525465209644,1.133484588376846
-0.006731484,0.0,0.17199797853406598,-0.16606668020066495,0.7035440898214067,-0.08041590398988774,0.0,0.19582847406149337,-0.07937364680724254,HOLD,2024-12-16,0.0097195821331506,AAPL,0.0,1.0127525465209644,1.1445015849302351
-0.007688869,0.0,0.17167882011496624,-0.16606668020066495,0.6892610361988667,-0.11332428665176564,0.0,0.19235408097873707,-0.09513295952163023,HOLD,2024-12-17,-0.0214217717515604,AAPL,0.0,1.0127525465209644,1.1199843332085606
-0.007316565,0.0,0.17816992722547656,-0.16606668020066495,0.7093869269998352,-0.10052700812896886,0.0,0.20345646187712457,-0.09095479643990935,HOLD,2024-12-18,0.0070146484149906,AAPL,0.0,1.0127525465209644,1.1278406295363164
-0.0062410324,0.0,0.178082542458079,-0.16606668020066495,0.7040691892444144,-0.06355751480483651,0.0,0.2021952089258976,-0.07221779918759777,HOLD,2024-12-19,0.0188157437959217,AAPL,0.0,1.0127525465209644,1.1490617898643027
-0.0032977294,0.0,0.18138286680595792,-0.16606668020066495,0.7316619210001067,0.03761321736023082,0.0,0.21166441297912705,-0.02352627391571,HOLD,2024-12-20,0.0030650268723577,AAPL,0.0,1.0127525465209644,1.1525836951282364
-0.0021048402,0.0,0.1813898833663109,-0.16606668020066495,0.724963064408106,0.07861663214824355,0.0,0.2101958893492043,-0.002730861795719089,HOLD,2024-12-23,0.0114781016667986,AAPL,0.0,1.0127525465209644,1.1658131679604127
-0.002900628,0.0,0.17724096785166388,-0.16606668020066495,0.7134610455821269,0.05126286178412243,0.0,0.20339959569563096,-0.015048488247064978,HOLD,2024-12-24,0.0031755741040111,AAPL,0.0,1.0127525465209644,1.169515294066703
-0.0018159867,0.0,0.1651087391565444,-0.16606668020066495,0.6443360352533515,0.08854545024255533,0.0,0.17570741724378017,0.009131241672521634,HOLD,2024-12-26,-0.0132421082987247,AAPL,0.0,1.0127525465209644,1.154028445885657
-0.0012920987,0.0,0.16816357346215,-0.16606668020066495,0.6694056574648691,0.10655315537263976,0.0,0.1843685825747402,0.016402861171371838,HOLD,2024-12-27,-0.0132633475494963,AAPL,0.0,1.0127525465209644,1.1387221655258704
3.7845806e-05,0.0,0.1705020278688083,-0.16606668020066495,0.6887821535899128,0.15226759911524068,0.0,0.19103959186212677,0.037925881185194986,HOLD,2024-12-30,-0.0070578529057478,AAPL,0.0,1.0127525465209644,1.1306852319810743
-0.0022583203,0.0,0.1713624712042708,-0.16606668020066495,0.7017501127496019,0.0733410305232094,0.0,0.19478037096543144,-0.0022855589314815933,HOLD,2024-12-31,-0.0262359002497041,AAPL,0.0,1.0127525465209644,1.1010206870210053
-0.0018871314,0.0,0.1737542272411497,-0.16606668020066495,0.6739998469734674,0.08609997949466974,0.0,0.1911242970978717,0.004825130327760524,HOLD,2025-01-02,-0.0020094774829104,AAPL,0.0,1.0127525465209644,1.0988082107422181
-0.005589888,0.0,0.17035852729752574,-0.16606668020066495,0.6106062479005251,-0.041175600440877536,0.0,0.17367031512039613,-0.055321863244517995,HOLD,2025-01-03,0.0067389443457324,AAPL,0.0,1.0127525465209644,1.1062130181210437
-0.008244667,0.0,0.1677223684701189,-0.16606668020066495,0.5938104373879134,-0.13242884047985604,0.0,0.16726197030020717,-0.09966681429996946,HOLD,2025-01-06,-0.0113877499758791,AAPL,0.0,1.0127525465209644,1.0936157408506186
-0.012635698,0.0,0.16955725177565323,-0.16606668020066495,0.6094137689820093,-0.2833626115627206,0.0,0.17258441558805587,-0.17619818889897146,HOLD,2025-01-07,0.0020230203355389,AAPL,0.0,1.0127525465209644,1.095828147733625
-0.018544132,0.0,0.1688427151482937,-0.16606668020066495,0.6258697068796915,-0.486454374024478,0.0,0.17547550634498543,-0.27832228828123606,SELL,2025-01-08,-0.0241037437105752,AAPL,0.0241037437105752,1.037163674344538,1.0694145869098193
-0.021282896,0.0,0.1735237183099037,-0.16606668020066495,0.6639961466563655,-0.580594446965432,0.0,0.18868370421733405,-0.3280339643261828,SELL,2025-01-10,-0.0103442039577376,AAPL,0.0103442039577376,1.0478923069295143,1.0583523443074443
-0.028667958,0.0,0.1734996583145818,-0.16606668020066495,0.6897872705505924,-0.8344426337217454,0.0,0.19434067065823826,-0.45608945099252035,SELL,2025-01-13,-0.0047780595596567,AAPL,0.0047780595596567,1.0528991987841296,1.053295473771241
-0.031733543,0.0,0.17279968548584004,-0.16606668020066495,0.7024892763429235,-0.9398165890923778,0.0,0.19641974700979883,-0.5091922439481487,SELL,2025-01-14,0.0196758604227633,AAPL,-0.0196758604227633,1.0321825011096137,1.0740199684970924
-0.032975454,0.0,0.17734332675433165,-0.16606668020066495,0.7306502051670571,-0.9825050398410268,0.0,0.20729146081659144,-0.5327108120838316,SELL,2025-01-15,-0.040400128373346,AAPL,0.040400128373346,1.0738828066591635,1.0306294238942728
-0.02604806,0.0,0.19442027895435016,-0.16606668020066495,0.7442288840553571,-0.7443883651473595,0.0,0.2278270246983324,-0.41775958751334624,SELL,2025-01-16,0.0075351458451491,AAPL,-0.0075351458451491,1.0657909430903887,1.0383953669156183
-0.02176095,0.0,0.19461854842454315,-0.16606668020066495,0.7499730999419979,-0.5970266910104519,0.0,0.2292961480025579,-0.34437257510573754,SELL,2025-01-17,-0.0319157858662806,AAPL,0.0319157858662806,1.0998064986082827,1.0052541627406015
-0.017110327,0.0,0.20504543419771368,-0.16606668020066495,0.679693906853346,-0.4371699131205431,0.0,0.22452611317753546,-0.26349017919577866,SELL,2025-01-21,0.0053450234853955,AAPL,-0.0053450234853955,1.0939280070438309,1.0106272698492418
-0.013701905,0.0,0.20078582097526632,-0.16606668020066495,0.6500963005397801,-0.3200115542062473,0.0,0.21362970486131122,-0.20273171807538587,SELL,2025-01-22,-0.0007595838233229,AAPL,0.0007595838233229,1.0947589370618613,1.0098596137236553
-0.009763744,0.0,0.20078530475799114,-0.16606668020066495,0.6471695376616164,-0.18464437258956878,0.0,0.21298441998155124,-0.13491907029109465,HOLD,2025-01-23,-0.0039345318528307,AAPL,0.0,1.0947589370618613,1.0058862889065723
-0.0064696367,0.0,0.20073262273029968,-0.16606668020066495,0.6493719530476921,-0.07141537531294007,0.0,0.21341547998869093,-0.07839078365420822,HOLD,2025-01-24,0.0317802374900999,AAPL,0.0,1.0947589370618613,1.0378535940560585
-0.008416547,0.0,0.21061665890711193,-0.16606668020066495,0.5066934565438193,-0.13833690548183908,0.0,0.19213845503012644,-0.10759614374694483,HOLD,2025-01-27,0.0365439048402829,AAPL,0.0,1.0947589370618613,1.0757808170353886
-0.006360562,0.0,0.2236373045323365,-0.16606668020066495,0.5653054606173213,-0.06766612922455395,0.0,0.218427385806511,-0.07751854177357917,HOLD,2025-01-28,0.0046168562763757,AAPL,0.0,1.0947589370618613,1.080747542452523
